hName,hGender,hClass,hOcc,hLoc,hActive,hID,hOMID,svName,svEthnicity,svEthID,svEthOMID,svGender,svAge,svActive,svID,svOMID,bName,bGender,bClass,bOcc,bLocale,bActive,bID,bOMID,term,preg_mo,pL,pD,pF,pS,actTitle,actDate,actYear,ActDescription,aa (Author),aaID,aaOMID,actArItem,aArItemID,ArItemOMID,rights,actID,actTitle,actOMID,,,,,,,,,,,,,,,,,,,,,,,,,,
Pietro Tommaso de Leonardo,male,artefices,26036,,1429–1454,cf408c59-d75b-4bf2-b0df-4926baf03c0e,38617,Caterina,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,20,1434–1454,fd444ccc-c5c1-4e4d-afb6-bd9b869ac9fa,39221,Damiano Giustiniani,male,mercantes,,,1429–1454,d6466bd0-3109-4db2-90b8-1ae20491fd5e,31525,,,150,,,,"Paolo de Recco, filza 5, series II, nr. 228",1454-09-25,1454,,Paolo de Recco,c1f85949-1d93-46d1-ac79-9ed0b90c2ffe,25510,Notai antichi 700,22bfe28d-4bed-4d37-a3e1-d1c9bbc096f5,37819,Archivio di stato di Genova,e1297b13-2392-422a-988e-95a112e8ed65,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giovanni de Marini,male,nobiles,,,1453–1478,edcb8616-15ab-42b6-a064-984378b88348,38733,Margherita,Abkhazan,2869f03d-235c-4513-981e-534da984124c,31268,female,20,1458–1478,a7f95960-2052-4191-989a-7840e552304f,39146,Giovanno Antonio de Prato,male,artefices,27565,27610,1453–1478,13a55285-2bd6-48a3-95fe-e0b36f388be7,37033,,,200,,,,"Tommaso Duracino, filza 21, nr. 186",1478-04-10,1478,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 908,d52a7097-753f-4b96-a0bf-177541134979,37848,Archivio di stato di Genova,de86de19-5662-404c-9ec0-82c57794ea52,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marco de Cassina,male,mercantes,,,1433–1458,3736e377-9a68-481a-88cc-40555b5e2fb3,30676,Lucia,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,34,1424–1458,36cb57cc-277e-487e-8842-203f1afb9e7e,39178,Pancrazio Gentile,male,nobiles,,,1433–1458,051c6bbb-aa11-46f2-9f3d-efe892a0b344,37054,,,,60,,,"Bartolomeo Risso, filza 5, series II, nr. 97b",1458-03-29,1458,,Bartolomeo Risso,327f6750-eb71-41b2-9c5a-deb15e5e0785,25517,Notai antichi 719,b6aa2ee9-3d86-4073-bdab-aa5b88cf304a,37824,Archivio di stato di Genova,8b8bf816-fda6-417a-b86d-4a2f8a926c5a,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paolo de Franchi,male,mercantes,,,1440–1465,91dd5756-9523-41fa-87b4-90c2b9764186,38774,Caterina,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,28,1437–1465,f3ae0b85-cc3c-408e-a9a2-9c6aac28cd51,39207,Giovanni Battista Grimaldi,male,nobiles,,,1440–1465,f6b37c45-f7bb-4434-b895-40614623856d,37402,3,8,200,,,,"Tommaso Duracino, filza 8, nr. 606",1465-11-05,1465,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 895,15625c91-55bf-493d-8d7e-8257de7905ed,37076,Archivio di stato di Genova,a2f105c5-fffb-4f3c-8489-3e8e0b7e15c0,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Battista Garrone,male,artefices,,,1449–1474,12255575-a8bb-4052-9452-1b4281fd6bf5,26690,Margherita,Mingrelian,ae0730fa-f010-46b4-b941-3d87217205e18,31554,female,20,1454–1474,e4bb16f3-1291-4b20-9c82-c0bf6f0e0d40,39073,Leonardo di Negro,male,nobiles,,,1449–1474,47c8126c-0bac-4845-b5eb-ec5821033fa0,37428,7,4,250,,,,"Tommaso Duracino, filza 17, nr. 352",1474-05-18,1474,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 904,3e8804eb-7476-4f4f-b6c6-6a040ba0611c,37844,Archivio di stato di Genova,7320b981-00eb-4c0a-acac-ea84174f8c23,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damiano de Franchi,male,mercantes,,,1441–1466,011006d4-db3d-4c29-8531-5860016b4807,38708,Cazina,Canaries,13ff152a-e74e-44c6-a7e7-c00eb6d60f7b,31544,female,26,1440–1466,8340ea94-6e99-42cd-bd9f-62f2da76b4a0,39102,Leonardo di Negro,male,nobiles,,,1441–1466,47c8126c-0bac-4845-b5eb-ec5821033fa0,37428,6,5,175,,,,"Tommaso Duracino, filza 9, nr. 72",1466-03-03,1466,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 896,15625c91-55bf-493d-8d7e-8257de7905ed,37076,Archivio di stato di Genova,e641e3ea-dcac-434a-8c8a-a33d60b16452,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Girolamo Illione,male,artefices,,,1441–1466,ca5e036c-1b45-452e-abf1-954891644954,38739,Lucia,Abkhazan,2869f03d-235c-4513-981e-534da984124c,31268,female,26,1440–1466,d560764c-f9c0-46a4-9c11-eabc6c8adb59,39153,Leonardo di Negro,male,nobiles,,,1441–1466,47c8126c-0bac-4845-b5eb-ec5821033fa0,37428,,,180,,,,"Tommaso Duracino, filza 9, nr. 130",1466-03-27,1466,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 896,15625c91-55bf-493d-8d7e-8257de7905ed,37076,Archivio di stato di Genova,7e8ba49d-b3e0-44d9-a468-df72ad5e4ef1,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lodisio Buscheto,male,foreign,,26142,1439–1464,cd7f0e13-17a9-4836-bc9a-a70bce7f3009,38751,Maddalena,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,33,1431–1464,67f8a80d-0e49-4064-aee9-7e1a6698cf70,39169,Leonardo di Negro,male,nobiles,,,1439–1464,47c8126c-0bac-4845-b5eb-ec5821033fa0,37428,6.5,4,150,,,,"Tommaso Duracino, filza 7, series II, nr. 60",1464-03-02,1464,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 894,a94058bf-7e65-489c-b6f0-8e5c16d11516,37838,Archivio di stato di Genova,60906cbe-e731-4cc6-92c9-73e6a6e8e728,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lodisio de Franchi,male,mercantes,,,1443–1468,4bfa8140-4555-4627-8d89-b48040d9f8c1,38752|37358|29985,Satismade,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,29,1439–1468,22b5a201-d9ed-4d0f-9e89-900c232c549b,39170,Leonardo di Negro,male,nobiles,,,1443–1468,47c8126c-0bac-4845-b5eb-ec5821033fa0,37428,4,7,200,,,,"Tommaso Duracino, filza 11, nr. 100",1468-01-28,1468,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 898,058e1333-2cf5-4e59-89b5-4660111dd77a,39293,Archivio di stato di Genova,875a685d-3ccf-49b8-9369-266f79fda8dd,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paolo de Andoria,male,artefices,26194,31183,1440–1465,39c672a8-9135-44bc-a7e5-8939524366c1,38773,Maria,Bulgarian,d3b57a91-3e55-4d34-89b7-5db6e259c5cb,31541,female,25,1440–1465,7ca38557-1fe3-45ea-aa19-ba7e31f9b703,39206,Leonardo di Negro,male,nobiles,,,1440–1465,47c8126c-0bac-4845-b5eb-ec5821033fa0,37428,3,8,100,,,,"Tommaso Duracino, filza 8, nr. 6",1465-01-01,1465,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 895,15625c91-55bf-493d-8d7e-8257de7905ed,37076,Archivio di stato di Genova,3b05109f-59d2-4008-9417-1f627079dc2b,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pietro Tiralacorda,male,foreign,,27552,1441–1466,501b4eae-c27f-409e-80d3-27e0a8b64128,38785,Onesta,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,22,1444–1466,ab20a61c-3a00-4966-b1a5-d6c75dd7508b,39220,Leonardo di Negro,male,nobiles,,,1441–1466,47c8126c-0bac-4845-b5eb-ec5821033fa0,37428,5,6,200,,,,"Tommaso Duracino, filza 9, nr. 567",1466-11-15,1466,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 896,15625c91-55bf-493d-8d7e-8257de7905ed,37076,Archivio di stato di Genova,172bac0a-c721-4f60-998d-04422a42277e,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francesco de Borlasca,male,artefices,26036,38605,1438–1463,c47cde2e-aaed-4dbc-b9d5-841033464041,38715,Giacobina,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,23,1440–1463,18d58baa-c635-47fb-b637-5dad3195f304,39119,Niccolò de Varixio,male,mercantes,,31024,1438–1463,134b91ec-097b-4d4e-a714-28bc89c88465,37449,5,6,240,,,,"Tommaso Duracino, filza 7, series I, nr. 129",1463-06-17,1463,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 894,a94058bf-7e65-489c-b6f0-8e5c16d11516,37838,Archivio di stato di Genova,56da0dcc-6abe-48e2-85b4-bf174303b8ee,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giacomo Spinola,male,nobiles,,,1437–1462,18205e31-9047-493b-b38d-e8d767cdc21a,38656,Margherita,Abkhazan,2869f03d-235c-4513-981e-534da984124c,31268,female,27,1435–1462,30139a51-5a66-4686-8b06-47b5ea538820,39134,Niccolò de Varixio,male,mercantes,,,1437–1462,134b91ec-097b-4d4e-a714-28bc89c88465,37449,,,190,,,,"Tommaso Duracino, filza 6, series II, nr. 31",1462-02-27,1462,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 893,b4ce29bc-1c24-4f02-bd03-22ab84e5a8f1,37837,Archivio di stato di Genova,66d70349-7c96-4616-8525-586a9be8b3dd,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luca Pinelli,male,nobiles,,,1438–1463,a6b66f5c-af48-4679-8e17-91b767bc5e3f,38519,Melica,Mingrelian,ae0730fa-f010-46b4-b941-3d87217205e18,31554,female,24,1439–1463,d64fe5db-d49b-483d-82f7-0ba126bbae48,39175,Niccolò de Varixio,male,mercantes,,31024,1438–1463,134b91ec-097b-4d4e-a714-28bc89c88465,37449,,,150,,,,"Tommaso Duracino, filza 7, series I, nr. 201",1463-09-30,1463,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 894,a94058bf-7e65-489c-b6f0-8e5c16d11516,37838,Archivio di stato di Genova,dc81393d-1e31-4576-a5a6-783ccf30a795,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Spinola,male,nobiles,,,1442–1467,549b3caa-dfb0-4735-b83f-6a81097e3c5e,38649,Caterina,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,25,1442–1467,446341bc-2c74-49d7-a33a-bae3d6542025,39037,Bartolomeo Sauli,male,mercantes,,,1442–1467,eb659e62-6b7b-4ff0-abc7-5176165d313e,38591,2,9,200,,,,"Tommaso Duracino, filza 10, nr. 50",1467-01-23,1467,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 897,2458b59b-d165-499e-bed3-51f370165737,39292,Archivio di stato di Genova,0ef3801e-1d4c-482e-abee-7df062eff31c,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio Barbazelata,male,artefices,27589,,1441–1466,5ef48ce3-bc17-4048-b109-0f38330ff7b7,38668|38769,Mara,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,34,1432–1466,254338b8-01a5-4c73-a3c8-8e82e1eb3d64,39041,Antonio de Tacio,male,artefices,27564,,1441–1466,44c4c776-9fea-4c3c-9abd-b491bb3f0f63,38625,4,7,150,,,,"Tommaso Duracino, filza 9, nr. 177",1466-04-18,1466,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 896,15625c91-55bf-493d-8d7e-8257de7905ed,37076,Archivio di stato di Genova,15c82fb8-0fd1-4b7e-a07b-609dfd988348,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argenta Garbarino,female,artefices,,,1433–1458,21b55bf5-37c1-4390-8d08-516b41cba8e1,38675,Margherita,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,30,1428–1458,3de2e4fd-0912-46d3-a1b8-cc5495cd4ca5,39053,Gaspare Spinola,male,nobiles,,,1433–1458,523f759f-4bf6-4106-9c52-b36babb010f0,38628,3,8,150,,,,"Tommaso Duracino, filza 3, series II, nr. 236",1458-11-21,1458,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 890,d7974564-3893-43a3-b47c-d5a67e9d9411,37834,Archivio di stato di Genova,7f3bea84-755f-4148-999a-c35e77e1bf2b,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agostino Zucca,male,artefices,,,1433–1458,d8879d37-8b18-4487-85c7-3201763627e8,38663,Lucia,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,16,1442–1458,bf9e145c-2faa-4ca8-880e-c3adcca6f9e4,39028,Giacomo Grimaldi,male,nobiles,,,1433–1458,c9ff917e-e696-4aa6-8f9f-9e1652668156,38629,,,200,,,,"Bartolomeo Risso, filza 5, series III, nr. 97a",1458-02-15,1458,,Bartolomeo Risso,327f6750-eb71-41b2-9c5a-deb15e5e0785,25517,Notai antichi 719,b6aa2ee9-3d86-4073-bdab-aa5b88cf304a,37824,Archivio di stato di Genova,09f3b3bf-391a-4033-88ca-a8e2e7f7f897,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cesare Doria,male,nobiles,,,1439–1464,c190573b-16c8-4062-9e8b-e52ed88299f3,38704,Melica,Mingrelian,ae0730fa-f010-46b4-b941-3d87217205e18,31554,female,28,1436–1464,0d2aad42-7dfb-4b73-aaba-b98b3b96cd66,39096,Giacomo Grimaldi,male,nobiles,,,1439–1464,c9ff917e-e696-4aa6-8f9f-9e1652668156,38629,,,250,,,,"Tommaso Duracino, filza 7, series II, nr. 124",1464-06-16,1464,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 894,a94058bf-7e65-489c-b6f0-8e5c16d11516,37838,Archivio di stato di Genova,1ad89b46-75e2-4ef6-8b4d-77cc747cf083,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ambrogio Lomellini,male,nobiles,,,1431–1456,806a9714-8c3e-4396-a356-9cea0ff9c8fe,23910,Marta,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,22,1434–1456,ddecdc8b-9829-4150-8442-a9cfd99fc182,39030,Giovanni di Negro,male,nobiles,,,1431–1456,89a65e61-2ca4-4cd5-b80a-b9573d3b0b5e,38632,2,9,150,,,,"Tommaso Duracino, filza 2, series II, nr. 206",1456-08-12,1456,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 889,101c0bd8-a7ea-41d9-b9dc-62f2509bd4ac,37833,Archivio di stato di Genova,2ec7306e-1b96-47de-8fc1-531574725a04,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio Tivenga,male,,,,1436–1461,79f8ae2c-c7c4-48ab-96d7-f0ee43644b46,38674,Marta,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,26,1435–1461,f64b203d-96e6-4955-b9cd-f98739cb4915,39052,Giovanni di Negro,male,nobiles,,,1436–1461,89a65e61-2ca4-4cd5-b80a-b9573d3b0b5e,38632,,,170,,,,"Tommaso Duracino, filza 6, series I, nr. 289",1461-08-31,1461,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 889,101c0bd8-a7ea-41d9-b9dc-62f2509bd4ac,37833,Archivio di stato di Genova,d16f1bd7-be76-4d31-a5cd-bc1bb56ffe01,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benedetto Pinelli,male,nobiles,,,1430–1455,d2b0d73e-03bd-41bc-bbb2-fb9fa7e86ea8,38690,Marta,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,30,1425–1455,00596042-51a9-49b8-bf68-2d8c9ac81c49,39077,Giovanni di Negro,male,nobiles,,,1430–1455,89a65e61-2ca4-4cd5-b80a-b9573d3b0b5e,38632,3,8,180,,,,"Tommaso Duracino, filza 2, series I, nr. 64",1455-02-12,1455,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 889,101c0bd8-a7ea-41d9-b9dc-62f2509bd4ac,37833,Archivio di stato di Genova,02c78966-c530-4277-b582-c652bb9d4b1a,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bianca Gentile,female,nobiles,,,1432–1457,adb4b6fa-01c7-47a8-8d43-54d977954bb5,38694,Maria,,,,female,33,1424–1457,89318c0e-0289-43a0-b932-05aca4b1da58,39081,Giovanni di Negro,male,nobiles,,,1432–1457,89a65e61-2ca4-4cd5-b80a-b9573d3b0b5e,38632,3,8,170,,,,"Tommaso Duracino, filza 3, series I, nr. 89",1457-03-15,1457,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 890,d7974564-3893-43a3-b47c-d5a67e9d9411,37834,Archivio di stato di Genova,d2f556cf-4faa-4086-a610-09df8d199563,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enrico Squarciafico,male,nobiles,,,1432–1457,782653ed-4213-4ffb-b20f-6fffb17fb181,38653,Agnese,,,,female,32,1425–1457,d4e87082-62c7-42ed-a8aa-34c9287cd3b6,39109,Giovanni di Negro,male,nobiles,,,1432–1457,89a65e61-2ca4-4cd5-b80a-b9573d3b0b5e,38632,3,8,150,,,,"Tommaso Duracino, filza 3, series I, nr. 108",1457-04-05,1457,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 890,d7974564-3893-43a3-b47c-d5a67e9d9411,37834,Archivio di stato di Genova,ffa44521-dffd-4b50-a4bf-ab2dcd8831a7,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galvano Adorno,male,mercantes,,,1432–1457,4b48d54c-9b44-47a9-a475-800abbbc0dd1,38718,Margherita,,,,female,32,1425–1457,0b2dd9dd-e664-4ea0-88d4-a9ac57086fda,39125,Giovanni di Negro,male,nobiles,,,1432–1457,89a65e61-2ca4-4cd5-b80a-b9573d3b0b5e,38632,4,7,150,,,,"Tommaso Duracino, filza 3, series I, nr. 84",1457-03-08,1457,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 890,d7974564-3893-43a3-b47c-d5a67e9d9411,37834,Archivio di stato di Genova,0454f7e7-a793-47ac-8a38-811fada2deaa,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giovanni Bracelli,male,artefices,27576,,1431–1456,292a4f21-4bcc-4558-88ad-9d70fd961e68,38731,Marta,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,20,1436–1456,733398a9-62e5-44fd-9b3c-e589551621ca,39141,Giovanni di Negro,male,nobiles,,,1431–1456,89a65e61-2ca4-4cd5-b80a-b9573d3b0b5e,38632,4,7,150,,,,"Tommaso Duracino, filza 2, series II, nr. 167",1456-06-22,1456,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 889,101c0bd8-a7ea-41d9-b9dc-62f2509bd4ac,37833,Archivio di stato di Genova,0f47a98b-c6d1-47ce-a472-aa7cd1c944fc,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giulio de Signorio,male,nobiles,,,1432–1457,1a1a223c-a433-4c72-85cd-fe4764e1992a,38742,Lucia,,,,female,27,1430–1457,af05543a-cd5d-49c3-9ab6-0e669834eb9d,39157,Giovanni di Negro,male,nobiles,,,1432–1457,89a65e61-2ca4-4cd5-b80a-b9573d3b0b5e,38632,7,4,200,,,,"Tommaso Duracino, filza 3, series I, nr. 39",1457-02-01,1457,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 890,d7974564-3893-43a3-b47c-d5a67e9d9411,37834,Archivio di stato di Genova,24061af2-5dd4-4326-bc57-b2033922ae7f,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lodisio Ravario,male,artefices,,,1431–1456,1da8bd4d-a7f6-430f-9159-d75e29677d8a,38753,Melica,,,,female,26,1430–1456,316665cb-9178-481c-aecf-ceed8b24c30c,39171,Giovanni di Negro,male,nobiles,,,1431–1456,89a65e61-2ca4-4cd5-b80a-b9573d3b0b5e,38632,6,5,170,,,,"Tommaso Duracino, filza 2, series II, nr. 237",1456-09-27,1456,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 889,101c0bd8-a7ea-41d9-b9dc-62f2509bd4ac,37833,Archivio di stato di Genova,ee02a9cc-c5bb-4332-8486-c122b3c25aae,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stefano de Sopranis,male,mercantes,,,1431–1456,f8eaf545-837d-4042-922b-c1f8bbc59470,38790,Marta,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,20,1436–1456,60fb8ee0-04f5-4a02-8c60-91ec7e994e86,39236,Giovanni di Negro,male,nobiles,,,1431–1456,89a65e61-2ca4-4cd5-b80a-b9573d3b0b5e,38632,,,,,,,"Tommaso Duracino, filza 2, series II, nr. 146",1456-05-24,1456,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 889,101c0bd8-a7ea-41d9-b9dc-62f2509bd4ac,37833,Archivio di stato di Genova,8abc533f-2852-462f-88a7-fd1d46136584,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teodoro Spinola,male,nobiles,,,1432–1457,aa663256-4598-494d-ac24-17af6e9d659b,38616,Margherita,,,,female,26,1431–1457,fe8cb9cf-c0ab-4a90-997c-bffa750ad5e0,39242,Giovanni di Negro,male,nobiles,,,1432–1457,89a65e61-2ca4-4cd5-b80a-b9573d3b0b5e,38632,3,8,160,,,,"Tommaso Duracino, filza 3, series I, nr. 262",1457-09-16,1457,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 890,d7974564-3893-43a3-b47c-d5a67e9d9411,37834,Archivio di stato di Genova,c5db1427-e866-4556-b429-5031090f341a,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teramo Cattaneo,male,nobiles,,,1431–1456,b645f9d2-8051-4548-8365-04faf1938cd8,38792,Caterina,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,27,1429–1456,cd76bb95-76a5-4e73-ab61-0987bb7afcc3,39244,Giovanni di Negro,male,nobiles,,,1431–1456,89a65e61-2ca4-4cd5-b80a-b9573d3b0b5e,38632,4,7,170,,,,"Tommaso Duracino, filza 2, series II, nr. 44",1456-02-17,1456,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 889,101c0bd8-a7ea-41d9-b9dc-62f2509bd4ac,37833,Archivio di stato di Genova,5e653267-6e77-40d1-b3f4-4c64211c1f93,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vincenzo de Guirardis,male,artefices,,,1431–1456,f2cdccd1-20ee-4b43-bddc-f0a4294e0dc4,27510,Margherita,,,,female,30,1426–1456,1a95c581-44a4-4392-9eb6-8a8aee386c28,39252,Giovanni di Negro,male,nobiles,,,1431–1456,89a65e61-2ca4-4cd5-b80a-b9573d3b0b5e,38632,3,8,150,,,,"Tommaso Duracino, filza 2, series II, nr. 157",1456-06-09,1456,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 889,101c0bd8-a7ea-41d9-b9dc-62f2509bd4ac,37833,Archivio di stato di Genova,07c43a22-860e-4aed-a7ed-087950440683,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ambrogio de Curlis,male,artefices,,,1440–1465,e5589edc-3111-4301-8d2d-8261a623e441,38664|38745,Lucia,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,31,1434–1465,452b9bc9-259c-4c5b-8c8e-bba606b9a291,39029,Onorato de Papia,male,artefices,26345,,1440–1465,6e448d81-8185-4f65-b0ba-208292741205,38636,3,8,150,,,,"Tommaso Duracino, filza 8, nr. 62",1465-01-29,1465,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 895,15625c91-55bf-493d-8d7e-8257de7905ed,37076,Archivio di stato di Genova,e1f224e4-b9fc-45cd-a098-3d1eafe303c7,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelo Marchesio,male,mercantes,,,1431–1456,1a83ca45-cae4-46e5-8425-febdc3de2280,26531,Maria,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,22,1434–1456,62eec41b-aa3b-4b22-ae22-e6692b67ebf1,35561,Paolo Spinola,male,noblies,,,1431–1456,60171bb6-7e66-4e11-8dca-910fe539fc53,38638,5,6,,,100,,"Tommaso Duracino, filza 2, series II, nr. 218",1456-08-30,1456,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 889,101c0bd8-a7ea-41d9-b9dc-62f2509bd4ac,37833,Archivio di stato di Genova,88fc76ec-8b46-40b2-b475-83944faee7a3,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francesco Centurione,male,nobiles,,,1452–1477,54e42dfd-e6d4-49f4-a028-f3a0d48e0f1d,37384,Margherita,Moorish,04348640-60da-4bab-811c-6f34b0aef7a27,31559,female,20,1457–1477,f132a12d-5320-4623-9097-99be52aadacf,39118,Paolo Spinola,male,nobiles,,,1452–1477,60171bb6-7e66-4e11-8dca-910fe539fc53,38638,,,200,,,,"Tommaso Duracino, filza 20, nr. 533",1477-09-30,1477,,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 907,2260d938-eb32-478e-a127-fac48683ed59,37847,Archivio di stato di Genova,e364eada-9bee-4eb3-a4d9-fc7702582ec6,Asecuratio sclave,,,,,,,,,,,,,,,,,,,,,,,,,,,
